id,predicted_price
7504100920,797810.5
8835770330,685458.75
524059322,592923.06
4307330280,415787.6
1245002952,1114326.6
2021069059,227385.62
5700000595,745147.1
3629970930,673386.1
3336002215,222325.03
5100401060,759866.1
3278600750,440769.22
1126069045,1366832.4
7568700175,280594.3
452001475,532596.0
9283800230,473288.0
1737300130,854686.25
6189600040,429258.4
3679400025,551972.0
1096100010,254942.16
9513900050,291972.53
5452800645,655156.4
273800100,223711.16
7228500037,519805.84
808300090,469994.7
2493200215,629176.9
5035300255,618275.0
3380900160,285043.47
3630000130,362936.5
7300400670,336950.28
6798100070,340418.25
8078400010,437831.22
5566100060,470089.7
2768200212,455909.78
4035900060,606258.44
9460000110,368373.97
7199320190,508401.4
2225039081,507476.47
9512200050,812426.25
2634500085,324367.84
3654800200,265984.66
2724079090,1326770.6
2597520720,726666.75
3034200426,432917.66
984000130,323309.44
7852020670,484791.38
7923500060,639546.6
2310030510,269130.9
2205500540,421518.78
2493200015,434701.6
7853361420,657648.5
5652600605,564521.7
5285200020,383437.2
9406530150,349635.8
5706300020,407772.7
3278602490,620931.06
7197000100,583337.4
4447300008,468177.22
7899800045,304458.97
9250900095,272825.84
9268851740,399560.72
8682261440,442677.97
7284900385,835442.9
8079040300,507723.97
2225300585,379973.7
3223039013,441942.72
2013801350,174537.48
4055701110,1037310.94
3578401770,370513.2
4046500720,535975.44
6145601745,386292.16
5207200195,678780.6
1972201856,584665.75
7212680080,203882.72
7277100510,435105.66
522079022,739650.1
5605000440,919874.75
6632300230,348119.12
8815400165,615137.0
6708200320,839955.0
2426059076,696738.2
3260200200,457969.4
2770601741,412157.8
4338800500,251433.81
9201000320,668196.5
7655900038,371813.03
3625059140,499029.75
4222310010,169619.28
2114700115,380932.47
3291800710,384194.7
9406590010,473241.34
3025059124,1986009.4
7972601250,681425.8
930000470,1041913.44
6690500060,446759.7
16000015,269667.88
5693501102,604490.94
8079040490,513657.34
7225000155,390070.97
8819900170,780722.3
7972601270,510309.2
1224069074,810750.9
5126900321,364838.84
3438501860,467830.97
2822069080,391429.22
1656600310,612404.9
3856900507,1219257.9
1626069139,354457.28
2524049257,1259841.6
3904960150,454053.78
7214820610,485279.12
7977201845,431173.84
2428100080,727553.1
2202500135,449554.34
1523550220,514492.97
2313900610,508490.4
4123840050,407926.78
2125059124,1279518.1
1225039067,472435.6
6431500283,537422.4
2473380010,363790.84
5694501195,459270.1
2881700046,287022.53
6837820330,233538.6
2337300370,187049.78
3876540630,165146.98
626059317,332371.1
3374500520,433607.34
7228501903,433840.7
4019300051,550537.6
4232902615,600148.06
3546000090,281316.06
8127700215,792942.0
3438501100,531774.7
1769600066,1031312.4
8146100610,451127.16
3052700695,481022.72
7954310210,804608.6
3761700053,2395775.5
1320069179,298345.84
1331900410,901040.9
7303100210,388455.25
2464400285,502242.6
6163901150,270060.78
8955800045,460662.22
2314300200,564529.5
9528104360,303201.12
4177100005,708780.9
8856960260,298180.97
1828001220,658790.25
3066400710,671954.0
624110610,795271.44
4040800260,351001.06
5019500215,614314.3
2481630180,989946.3
7203170190,608653.5
510001280,849099.1
9430110120,734021.6
1565950030,360675.03
9828202255,840180.4
3878900270,517487.62
8091600080,218986.16
1112000035,310197.9
2228900270,264507.6
6648701740,343906.16
1245003740,538913.3
2174503441,445047.97
7708250010,398128.84
6072300110,635753.4
2329800140,316352.9
1494300040,510699.66
3832050130,278747.84
7203100730,877425.75
7199330170,408572.28
7785000220,548211.4
1250201175,564250.9
4054500180,1135297.2
7905200061,455787.6
3751604895,200018.33
5220300140,288678.75
3323059027,455947.34
8651611980,933598.6
8673400190,447591.88
1668500100,864906.1
1023059365,698653.5
3308030060,322090.9
4232400860,929225.0
2144800615,243533.47
1568100920,1672621.5
9406510040,473303.47
2923049421,457909.6
1051000040,1330242.1
2077700042,648573.06
9423800030,263733.03
9818700455,824016.56
7133300675,491182.1
4113800550,625476.0
5553300375,1787754.8
2025701530,334734.53
7942601155,589389.2
7524300020,247870.88
2520069100,229405.75
5412300410,244593.06
7504110760,638204.06
2594200350,487125.6
2722059013,235227.06
8078430480,481890.28
1423069162,485906.66
8856001090,197507.22
7000100631,720126.75
4222200280,207455.9
7971300050,591262.4
2009001600,231896.39
6619910140,864588.6
2877100985,415017.88
1196000007,242290.98
1330850130,729120.2
6664900410,171583.72
1231001110,344251.66
9235900030,273231.03
9407101840,401921.97
9523103001,403947.22
2149800278,417720.06
7234601198,626635.75
9476700035,502584.28
9297301065,823153.6
518500700,899306.1
7843500090,281975.28
6056110780,487502.7
2345700260,223722.39
3509600070,316553.0
1431700280,453884.53
1623049174,414203.34
3024089049,409158.34
7853340450,471867.34
7732410360,915003.4
1446800995,404988.6
2946000285,197717.5
425079100,455763.25
3876313040,513335.3
1762600260,1383874.1
1925069121,1024837.7
7443000480,814775.4
7820000015,382362.03
4027701253,445580.4
2826049165,443198.1
5426300060,734923.44
1278000210,172895.17
923000270,358489.78
7657600005,260066.84
3024079057,369110.7
3276180020,386014.03
7304300760,324329.53
3908100020,536641.4
8835400805,694435.06
4051150070,293615.53
3904930530,407411.53
6163900971,360989.22
7942600310,524540.4
4365700330,357182.53
423059207,341074.66
3992700265,379393.03
7177300090,476735.1
2540820010,799575.5
5700002510,1010682.56
5201000030,511187.94
7631800015,2657096.5
2922702965,644353.1
1525059198,1232049.6
1245003160,618050.4
3810000455,300154.22
7855600080,641478.1
5701500030,1278623.9
7504020400,555613.3
1402600570,313780.94
7575610760,220554.39
8731990370,233283.73
5021900090,621784.6
290000075,612770.8
2841500010,610959.75
3955900830,621524.25
7852110140,631484.0
1311400350,210830.75
7773800015,717439.3
4123400320,495595.8
2725069157,854264.0
666000143,517561.25
5101408678,513484.4
6371000026,372496.28
2024059084,785901.75
7283900036,316025.9
8881900230,709647.1
3959400135,509839.6
7696610270,250629.94
1689400150,789652.56
5103900015,407090.6
1441000350,673505.0
5101408735,313400.6
3126059027,2088709.4
2320069014,384300.34
9541600015,719137.1
8682320420,618179.94
1562200090,594928.06
3395070980,625808.7
7349600230,231144.12
522049122,278711.1
869700060,326325.9
811000055,1275281.8
1221059176,326742.44
1523059103,528524.9
2025760210,896354.4
9218400088,430634.62
8682292020,488915.06
2623089135,481452.12
3758900259,1493717.8
524069049,362624.38
3121500150,759430.06
5581400080,749159.0
8087800020,485556.34
4070700290,649162.5
3296000170,810253.5
9238500040,585761.4
2744600040,310243.62
6813600380,575871.6
6140100150,520661.06
2201500555,418660.47
2600110250,675779.6
4337000275,204405.45
1186000150,555447.1
1972201963,536974.5
1105000745,393023.03
2887700560,567255.6
4039700080,850217.8
522049104,224533.88
4202400078,248323.9
7520000695,268362.03
7714000310,415706.66
4319200060,836433.0
8624700015,823799.5
5104520610,319958.78
2354300845,287126.44
3824100291,655135.7
6151800612,290955.53
5454200080,862112.8
6413600290,430784.6
2131200065,345404.9
1459920010,361295.03
50300090,465997.16
2326300090,521178.06
7714000070,416389.56
3630180500,902253.56
1727850340,1473823.4
8691430330,931906.06
2310030390,282547.34
5561400610,450041.34
7010701016,343153.38
7883605915,430340.12
1282300995,402518.47
4040700310,379186.72
3353400435,297553.16
2143701015,669257.06
255450020,395903.75
1020069017,983507.75
4038200120,463060.2
9284801100,383062.28
1965200075,483874.84
847100047,749955.0
4038700720,436604.72
6815100085,720904.0
2508000020,266346.62
255520180,671155.44
6822100750,495960.03
869700050,438813.8
1775801405,632769.5
6600400090,227821.03
7202330270,466195.88
1683400165,969550.75
2625069070,1028803.1
7625702440,468374.34
3388000640,227739.34
1899400365,319239.53
6899990200,1164352.9
5569700020,865499.25
986000045,544553.8
3293700221,332519.3
3764800250,379865.4
2291400566,315902.53
4219401236,1358341.9
4239400840,257588.6
7211400990,303995.16
7696500280,174259.69
7215721070,406439.3
3204850140,422638.38
4322200220,793955.56
2566300100,779284.6
1944900090,391199.66
6648500390,280734.72
7385300020,810591.75
1704900135,389450.03
2877100655,672410.44
2726079098,703901.06
7625703800,493860.2
318300040,389044.53
7922800190,493263.25
2023049361,245086.12
8946400210,515910.84
6071600450,570256.4
4343800100,428802.1
1443300140,348128.75
1024039001,843488.3
2767704860,642111.7
7234600851,736689.2
644200065,874641.25
7784400035,866781.6
3826000560,294255.97
9272202260,631359.25
263000253,432972.94
3621059043,487940.44
240000130,503250.0
1352300120,294543.47
7849200861,314493.2
2487700130,650796.5
1796100140,220085.44
7234601221,563384.75
8651710190,594025.0
2916200091,543401.9
1232000915,431702.47
1545801970,297974.62
3211200420,426515.94
7686204675,183609.75
3141600210,176297.77
3959401284,667677.25
2113700825,440378.53
3876000710,463856.53
522069022,487696.5
3214200070,383954.16
1221039156,236376.19
259600790,444659.72
785000040,539594.94
8138870470,413430.97
2596300035,259847.22
540100057,1093141.0
3073500045,562197.0
5363200266,369974.97
8682261650,582265.0
3224510080,983823.25
3211270160,372250.25
9269200520,298294.03
293810190,648374.25
4197400043,332321.88
3026079031,369032.1
5332200405,838916.8
2473411210,331135.47
9268200315,510573.47
8123500050,456311.75
3221069091,370370.03
2485000165,759217.5
4058800215,1024191.0
1926059039,988257.56
2533300680,902544.44
3343903640,363130.0
5700003705,1393556.4
2023049372,527595.0
4058800830,839766.0
3333002302,524049.2
2944500340,219933.0
1982200790,569225.4
8929000270,422065.8
8122101440,363988.4
7525530470,723010.06
9332800020,660219.9
3878900525,224017.45
5420300210,350408.16
9232900165,285650.4
6414100026,380973.9
3013300660,906100.6
7954300120,765549.2
1081200360,381935.72
2877102345,440999.94
2202500255,505027.78
7984400050,195431.66
9558020380,594989.1
7812801850,216636.06
8944460020,435964.9
2306400040,595726.44
8649400410,416862.72
7889602020,268930.6
2041000025,512200.1
871001484,552009.75
2767602141,493250.4
3630180470,749311.5
2769602140,434072.7
2473250280,353039.2
5422560660,569258.6
3756600240,426230.47
8651600160,680595.3
7202300540,850791.75
8961950250,386945.0
3303000130,387815.72
798000062,392508.5
1695900150,915572.25
1604730150,652362.6
4136930310,280140.25
8835401250,1577875.2
8665900328,483170.1
9262800255,140027.14
1853080570,705535.44
5556300114,826353.8
9517200290,468840.84
4037200295,450962.28
7417100123,356555.97
2620069077,194536.86
7922720040,740335.75
558100090,593648.06
257000037,450757.22
3319500385,490632.16
9297301520,338268.66
3580900090,375847.62
1321039076,140018.1
7227801581,372440.6
9407001620,392588.3
2130400150,352163.8
2312400200,194472.61
4046700210,361905.16
1193000480,965780.4
1492800296,632123.25
3013300017,457874.97
3630240140,415541.72
1049010390,345905.34
9320900420,160493.23
4315700060,372982.4
2591010290,373960.53
323089085,605817.06
6600400270,271844.88
2919701105,428277.78
7202360670,883753.3
8927600100,714789.7
3211700045,650526.25
4027701326,407103.47
1601600195,305195.16
7853280350,871617.06
3629970130,627379.0
7203120020,766162.94
9542900190,410345.22
8035350120,648616.4
1238501184,1115292.4
251200240,607785.8
8945300200,202169.67
2162000160,1014915.0
5466310060,255204.88
1239400064,904119.1
5205000020,187775.25
1720800305,695794.0
7280300375,466755.88
2095800400,539803.1
7852010950,586854.1
1428001160,537787.5
9528104910,655094.4
8644210470,858748.5
7923300310,458577.94
254000100,691650.6
1931300688,481264.28
7007700030,558635.75
422049178,185099.86
422069067,393299.84
2923049393,499271.53
930000305,453330.56
2461900448,522761.72
2610100020,271753.16
2895550050,220506.5
7701700040,305915.4
2460900020,613464.6
9827700105,681645.25
1005000240,317908.78
7200001254,518693.97
866400040,688767.44
305000170,589615.9
2260800110,921477.06
3442000127,718384.94
5253300437,395357.88
7576700150,960824.75
5469501410,653211.5
5104531120,694098.0
723049434,369903.2
622069006,2020719.4
2517101200,364428.84
8159620160,224477.12
5561300640,351214.6
3317010130,242140.47
4364200250,400369.66
8732300060,657773.0
5603700025,774492.06
3585900190,1135327.4
3996900575,224568.9
8731801260,143566.7
3810000860,342371.2
5700003585,2209840.2
6332000050,589716.3
9286100250,414300.0
9471201110,979284.1
9290800050,668234.25
7300200400,515881.9
526069024,1151771.9
1454600156,1273379.4
3904980360,434685.9
2626119062,407026.62
8651730290,478782.4
7611200195,842054.0
1919800260,620437.1
6632900354,334673.97
3972900195,307209.8
5151600170,253460.53
7016000440,586121.6
871000435,720714.1
9578060540,595654.4
2332700060,858921.25
766000240,241129.2
4363700200,423576.72
7100000250,450088.22
2781250560,221357.9
2781250100,355711.4
5419800220,282479.0
7147600245,287772.16
2926069083,940565.0
6189200125,952007.3
9542830160,279114.28
5152200020,225454.12
9412900045,433991.22
6600410480,267164.38
6979970080,714399.06
5636010280,319498.75
1732801300,942512.4
5561401530,374788.12
9578500510,223165.19
7304300906,259708.73
1223089077,676361.5
721049207,244485.97
8691330310,819476.44
1523069204,421584.12
3188100105,636304.5
6608500290,423787.53
2891400410,294790.28
7663700551,280785.28
5413200140,193061.64
425069139,533190.1
6713700155,342800.53
2767603505,476017.2
7789000080,323635.75
9211500620,144823.0
3750604417,196940.84
7922800320,427165.47
1471620240,434620.62
2222059052,432629.9
9551200270,1019455.75
2767603160,487888.72
9406710060,409244.72
8929000250,369597.97
5538300120,374716.7
2223069120,388561.75
1652500060,1219958.1
8564500240,490261.12
3629700120,478140.97
3943600070,541621.0
4171200025,380318.4
2425049063,2929748.5
9828701650,343607.03
3581000340,393708.2
8100900015,396158.84
2125059161,1625142.9
304000380,246692.33
8146200070,1263910.8
686530170,683323.94
2917200645,413143.06
9547200530,882768.1
2122059199,591418.8
1150000740,526975.6
5706200060,336450.78
9265410010,157933.83
4083800555,505952.28
6152900332,322081.28
2520900301,213545.56
9828200790,427262.53
1657530180,344262.84
7471900045,273411.47
9828200460,510298.3
1775900140,453650.44
6139800430,526385.0
7214400005,527855.6
5332200026,463335.22
9510970300,672962.5
2540830020,476986.34
3392100140,152567.11
1326069191,375522.03
2125059112,1164441.6
859000022,474422.03
8854100350,857032.9
121059007,261896.75
7977201707,514618.4
3859900060,2151498.5
8815400735,745261.44
705700530,396409.84
6600780130,428177.97
6378500105,410569.22
8143000310,506672.0
2877102330,631771.44
3526039074,539511.4
2115510300,210274.89
3024059014,2047968.2
2141330360,539531.0
546000400,392670.66
2071500011,389886.1
7972000240,221545.34
7016200460,532230.75
6204200180,500850.8
1552100135,892189.9
88000173,534211.75
2581900235,660080.94
9211500560,187504.31
621069218,344597.47
1321970240,286434.22
798000630,437801.78
421000285,257727.84
2824600180,1106636.5
3832051140,300098.03
1237500105,820763.75
8802400906,308978.78
3166900270,433272.03
3682000060,356056.28
5469700020,381011.75
1245001820,597402.1
9547205660,506318.6
7974700122,809771.8
7550801225,490420.75
1099950050,750743.75
1402900460,332494.78
7636800041,2228445.0
2115720270,219049.61
8651441750,164004.0
3904100035,325558.4
8815400020,582850.06
3303860590,482974.6
5427110040,944202.5
1782000160,478146.22
6204420290,614834.9
3995700245,226343.53
7955040130,459174.97
1442880650,617327.75
8833510230,1187284.4
7283900551,463990.97
4396000180,310678.1
7504021310,547528.44
322059264,338578.72
3654800040,329386.03
2767704777,463212.1
3278602190,551059.6
3236500220,522039.28
3410600100,267306.44
629410180,629183.1
3352402250,242646.08
4363700304,523589.28
7237550130,1299051.1
9808590210,1354151.6
8074200175,309282.66
3463400330,331443.75
6306400140,845248.56
8564950250,687172.6
5381000070,252287.56
9826700697,655568.56
8132700190,370532.53
7943000020,205991.83
9547204675,569328.94
4112100101,575313.0
727500030,405627.84
114101426,452660.03
9274202005,814348.75
1193000380,898978.25
3039000020,443297.16
7852170130,652499.3
2624079010,588202.44
4137010540,203817.56
7576200012,951043.5
1138020020,349675.16
3969300030,177921.6
898000200,217161.78
5153100030,214963.55
5104532030,517762.25
4406000050,306629.34
9274203390,676953.75
8682290360,512959.88
6928600330,220866.11
4139680070,770283.75
6844702690,491256.53
2154970020,1794258.8
4385701285,919697.75
2426059071,697458.1
2867300160,429382.1
9512500720,531619.7
1773101020,390492.0
8687800100,281293.4
3627800050,1489712.9
1604600227,366426.4
3300701170,357113.03
9250900111,498732.03
7015200790,575875.1
1311100490,176401.11
2469000010,791993.25
1982201596,452010.9
1862700290,238780.14
2586800270,303189.66
9528102772,496832.22
5490210200,390171.75
6669080020,525924.25
179003055,250701.53
1860600535,1088333.9
1592000130,579923.75
3905040170,423539.4
9320500080,326002.88
9276200850,602953.9
224069114,566048.6
2260000340,426031.25
5096300130,339927.0
3432500215,349355.6
2600000050,677627.6
8856003839,197662.31
2492200435,432022.34
7855900110,1131124.4
6806100250,394702.34
2770603523,545832.94
1370800515,1561820.5
2726049150,460038.03
1226059161,647671.25
1068000375,2771992.2
9528104109,382223.53
5126310060,677241.5
1951820070,647538.3
1545805980,362976.9
9464700340,1276203.2
4319200675,900208.75
7518500885,454529.84
7852020620,524324.94
869700370,415085.38
8643000190,188734.28
8902000267,577759.06
7972602435,387717.16
2050100210,831202.2
6705120540,578857.7
2767601390,548483.5
4141000490,1225426.8
9345400350,920971.5
3222079162,373963.03
7789000120,248311.75
6646200770,637975.4
6666800180,590109.5
1725800280,587771.7
6117500460,1464890.4
5470100220,280569.56
5457300478,603167.0
7550800195,496126.28
7787050180,777357.5
6204430250,726776.4
7640400250,538302.1
624110920,784163.9
3629920140,356911.66
7173700518,685931.1
3210200395,263935.6
2473480560,453411.78
2623089141,462835.16
1423800080,318581.84
2076400050,339277.72
3832060120,303725.78
7702600930,448918.06
5101404555,391473.84
3723800415,412024.28
3356403400,204671.12
9214400125,515272.1
1797500530,574024.25
9551201660,961032.1
3878900815,410184.22
1760650280,270665.97
5466410030,243974.12
6388930620,748315.9
2331300395,798902.75
9412700160,281785.16
871001611,586763.0
3142600120,562142.3
3995700220,321196.3
2310000280,278058.97
8039900400,372142.03
7504021510,595932.4
1959700445,1418461.9
1556200155,657014.2
3629960590,363295.16
259000240,444180.7
662440020,404519.66
3123049142,559201.6
321100260,797774.0
6840701095,534243.75
3738900165,373370.16
4427100130,364879.56
9238500100,542797.44
6145601810,331463.72
2570300090,390181.47
4017600010,479902.5
1005000220,420928.7
1257202120,516343.06
9527000490,562588.94
8691400080,682573.0
1726069084,456280.7
248000240,172144.03
6113400046,314397.94
2130702350,396431.44
920069052,207972.9
6071300160,582122.3
1623049041,267258.8
9268200285,362661.9
1843100520,418046.34
2887700826,593099.6
9122000385,680211.6
9475700220,442104.8
2804600005,846321.5
2896400300,447214.53
5015000180,665905.25
3630220180,557542.25
8832900780,459598.0
1568100300,747388.9
8718500610,458614.3
4147200140,1037042.0
1973700030,1261749.9
8862000075,260440.89
9320990110,242451.42
1151100035,488431.97
2011000010,149481.69
1651500060,748922.75
446000190,769089.4
2344300220,1000445.94
523049195,324701.03
9191200015,646702.75
7942601410,1005146.0
7137800300,176496.55
7853300280,528750.0
6654700240,335696.03
569000050,726775.1
3584000180,234737.97
2026079055,427057.2
8898700880,318391.72
5075400150,570095.0
8731981360,215875.86
4222500020,195638.44
7996720050,592031.1
4077800094,607253.6
6446200365,457313.6
2824089053,565534.6
1311800220,200152.88
3522049063,579471.5
1721801280,265313.1
6131600240,286661.62
7202310040,581978.3
1123059125,670908.6
646910160,274497.28
5630500005,446902.53
3342100785,388065.6
9547205610,579373.56
1773100123,391495.16
3353400092,232134.98
217500015,348420.9
3649100031,544803.1
7896300150,396899.9
623049185,340181.16
1773100430,419932.38
1781500220,884203.56
3395380200,277956.78
2424059170,2662719.5
4389200765,1205072.9
1543000060,687858.25
6154900005,543055.2
2902200240,574927.56
1442880640,619680.1
8562770490,413835.97
2768300655,637340.75
3432501315,268529.8
5035300570,746283.4
3626039028,420680.72
3876540780,218580.38
327000100,1026858.94
7551300065,447078.3
1312920060,203675.05
2215901230,256846.1
6306800010,477688.03
2767700022,439356.16
5589900610,620433.25
4320200020,727226.75
5249804655,654429.25
9238500480,538689.6
3885806565,1190942.9
7905200205,644559.5
5727500102,285352.75
3585220070,384702.44
2078500210,670521.75
1839920050,425875.38
534000080,295094.9
856000255,591203.9
4141010110,1655189.0
9558040820,967762.06
7768700315,799712.5
2796100640,379726.62
1922059010,287841.53
3448000542,303478.78
3883100220,346129.9
7237301210,376792.97
3893100456,1232730.5
9578501110,263469.78
6145601995,408155.28
4024100120,253012.25
8899000050,461168.66
3396820010,607764.9
6749700117,345817.9
1954400060,474251.1
3303970100,731949.3
2540850070,560260.44
3797000745,590845.4
7883603700,379070.78
3438501452,557416.25
3530210260,778893.9
3598600049,206911.16
731500170,306002.22
7129304375,218333.69
263000006,451072.22
7212660560,201239.03
1112700010,433294.1
3420069060,663652.9
2473000470,689446.7
8691390980,670743.94
6184700100,402477.66
4476400275,392486.94
2968801240,276482.78
1529300160,380778.6
7640400070,622618.0
7016100380,551254.7
2172000890,522094.1
4035900015,870249.2
9528104660,920595.4
507100005,373992.22
2783100160,417156.4
3629921140,776974.9
1099750610,162925.47
